2	157	4.166223
2	72	3.578675
2	599	3.070195
2	2562	2.983946
2	289	2.799149
2	288	2.769302
2	3201	2.660611
2	295	2.552217
2	193	2.393803
2	1014	2.298307
3	603	0.265841
3	757	0.265701
3	2174	0.254286
3	1222	0.253667
3	154	0.206060
3	418	0.160676
3	1745	0.153791
3	2605	0.142473
3	845	0.140183
3	1156	0.137489
4	1072	17.310651
4	1713	16.508020
4	75	9.493272
4	1061	9.461278
4	511	7.843741
4	1001	7.773655
4	187	7.149561
4	1379	6.951883
4	59	6.339089
4	880	6.334458
5	65	5.752770
5	154	4.508622
5	1090	3.609616
5	425	3.253980
5	217	3.209077
5	220	2.993369
5	1375	2.866122
5	424	2.800862
5	228	2.742302
5	230	2.733645
6	292	2.329106
6	288	2.272462
6	295	1.890753
6	299	1.746078
6	89	1.651160
6	289	1.524184
6	301	1.452603
6	67	1.443897
6	294	1.439190
6	300	1.330506
7	701	14.386797
7	466	13.955165
7	349	13.309419
7	461	12.652420
7	325	11.807854
7	302	11.444615
7	328	8.832425
7	498	8.733630
7	352	8.363910
7	475	8.233869
8	292	7.839932
8	349	7.056625
8	67	6.739014
8	300	6.470224
8	55	6.436046
8	295	6.413717
8	701	5.856324
8	299	5.041709
8	333	4.813353
8	466	4.798485
9	498	1.123578
9	289	1.042560
9	1854	1.030518
9	89	0.953722
9	3324	0.898175
9	497	0.888895
9	488	0.884238
9	378	0.824894
9	808	0.803484
9	1857	0.723391
10	199	3.154083
10	227	2.952778
10	533	2.738080
10	190	2.606253
10	207	2.076060
10	424	2.016355
10	173	1.949971
10	615	1.914503
10	1048	1.817841
10	65	1.783239
11	292	9.848768
11	289	7.853195
11	333	7.556335
11	302	6.871129
11	299	6.480425
11	701	6.396038
11	55	6.313930
11	525	5.820288
11	349	5.507416
11	679	5.046817
12	377	7.714104
12	89	5.904924
12	289	5.056998
12	190	4.891619
12	291	4.425631
12	466	4.108096
12	302	4.028060
12	209	3.991684
12	680	3.891325
12	966	3.747346
13	292	22.723094
13	300	20.316497
13	295	19.194612
13	288	18.685065
13	67	17.634009
13	289	17.424395
13	306	14.435420
13	701	14.073170
13	679	11.994246
13	299	11.903704
14	227	1.218664
14	599	0.843338
14	7056	0.840296
14	735	0.684248
14	1412	0.606257
14	154	0.582308
14	163	0.561934
14	2894	0.555956
14	2896	0.552417
14	1639	0.533332
15	207	3.242200
15	220	3.106088
15	65	3.099363
15	709	3.048946
15	229	2.786297
15	868	2.637598
15	163	2.599554
15	1412	2.483032
15	190	2.480197
15	533	2.416172
16	292	9.050905
16	466	9.039008
16	300	8.135671
16	295	7.917820
