1	3	3.266667
1	50	4.258065
1	101	3.888889
1	151	3.554054
1	163	3.526316
1	223	3.782051
1	356	4.176580
1	441	3.942857
1	552	3.231481
1	593	4.185841
1	673	2.797619
1	1023	3.650000
1	1029	3.340000
1	1090	3.925532
1	1213	4.277174
1	1220	3.817460
1	1265	3.934783
1	1291	4.058559
1	1348	3.423077
1	1517	3.486486
1	1625	3.661290
1	1644	2.111111
1	1676	3.471154
1	1732	3.962500
1	1804	2.000000
1	1954	3.729167
1	1967	3.779412
1	2000	3.705882
1	2099	3.300000
1	2116	3.000000
1	2193	3.303030
1	2329	4.202128
1	2389	1.875000
1	2427	3.241379
1	2470	3.015152
1	2492	3.666667
1	2616	2.782609
1	2628	3.064655
1	2657	3.413462
1	2826	2.761905
1	2858	4.068750
1	2899	3.000000
1	2916	3.600000
1	2985	3.392157
1	2993	3.305556
1	2997	3.905405
1	3034	3.535714
1	3147	4.204545
1	3168	3.545455
1	3247	2.946429
1	3273	2.687500
1	3439	2.500000
1	3450	3.108696
1	3527	3.691489
1	4006	2.625000
2	3578	3.933594
2	60756	3.650000
2	68157	4.050000
2	77455	4.181818
2	79132	4.033898
2	99114	3.991071
2	114060	3.250000
3	1275	3.763889
3	2424	3.200000
3	5746	2.382353
3	5764	2.382353
3	72378	2.763158
4	32	3.962069
4	47	3.962264
4	52	3.500000
4	162	4.250000
4	190	3.000000
4	235	3.724138
4	247	3.975000
4	319	3.769231
4	357	3.475904
4	708	3.372340
4	910	3.962500
4	1077	3.666667
4	1079	4.070175
4	1084	4.057692
4	1094	3.469697
4	1183	3.765625
4	1198	4.207006
4	1211	4.250000
4	1213	4.277174
4	1250	4.100000
4	1288	3.981818
4	1391	3.205882
4	1449	3.812500
4	1517	3.486486
4	1923	3.743902
4	1968	3.744565
4	2174	3.420000
4	2324	4.194030
4	2791	3.855072
4	2858	4.068750
4	3033	3.443182
4	3044	3.666667
4	3788	4.166667
4	3809	3.258621
4	3851	3.568182
4	4144	4.250000
4	4239	3.756410
4	4252	3.500000
4	4347	3.500000
4	4741	3.500000
5	1	3.941520
5	50	4.258065
5	364	3.926056
5	380	3.452555
5	410	3.098592
5	515	3.675000
5	527	4.198830
5	588	3.741259
5	590	3.862903
6	10	3.528846
6	11	3.723214
6	21	3.571429
6	24	3.195652
6	43	3.000000
6	60	3.040000
6	79	2.615385
6	87	2.375000
6	88	3.454545
6	112	3.435897
6	135	2.940000
6	163	3.526316
6	174	2.428571
6	195	3.125000
6	204	2.727273
6	218	3.444444
6	225	3.476190
6	236	3.385714
6	240	2.500000
6	250	1.833333
6	266	3.470588
6	270	3.166667
6	276	3.235294
6	281	3.571429
6	293	4.075472
6	296	4.192748
6	304	3.500000
6	317	3.250000
6	318	4.402778
6	349	3.598901
6	355	2.411765
6	361	3.000000
6	370	3.150000
6	374	2.075000
6	378	2.700000
6	416	2.428571
6	432	2.808824
6	437	1.750000
6	458	3.000000
6	466	2.850000
6	480	3.719577
6	490	3.000000
6	508	3.673077
6	531	3.263158
6	532	3.000000
6	537	3.142857
6	539	3.458824
6	540	2.533333
6	569	2.400000
6	595	3.801653
6	709	2.833333
6	719	2.818182
6	783	3.285714
6	795	4.000000
6	799	3.444444
6	838	3.865385
6	996	2.277778
7	380	3.452555
7	480	3.719577
7	593	4.185841
7	1196	4.279412
7	1208	4.225610
7	1219	4.021127
7	1584	3.661972
7	2671	3.390000
7	2717	2.972222
7	3869	3.656250
7	3916	3.677419
7	3977	2.709091
7	4306	3.937984
7	4370	3.326087
7	4844	3.500000
7	4993	4.091503
7	5464	3.564103
7	6365	3.331081
7	7445	3.620690
7	8666	1.375000
7	8961	3.868421
7	34048	3.190476
7	37741	3.805556
7	38388	3.114173
7	42002	3.250000
8	2	3.431034
8	21	3.571429
8	39	3.209877
8	185	2.988764
8	186	2.905405
8	282	3.178571
8	432	2.808824
8	454	3.558442
8	480	3.719577
8	592	3.414557
9	922	4.285714
9	1270	3.974265
9	2011	3.468254
9	2877	3.000000
9	4131	2.250000
9	5218	3.710145
9	5445	3.632653
9	5481	2.788462
9	5507	2.916667
9	5872	3.150000
9	6044	3.285714
10	912	4.313333
10	1784	3.640000
10	2858	4.068750
10	4995	4.016304
10	5943	2.916667
10	6377	4.000000
10	7149	3.636364
10	7169	3.916667
10	7293	3.525641
10	7451	3.777778
10	8533	3.566667
10	8636	3.808333
10	8665	3.771186
10	49272	3.949153
10	51662	3.695652
10	56949	3.233333
10	63992	2.147059
10	69844	3.885417
10	70183	3.727273
10	78772	2.428571
10	79091	3.596774
10	80549	3.861111
10	81847	3.866667
10	82499	3.224299
10	87222	3.115385
10	91104	2.375000
10	97938	3.660000
10	98203	1.500000
10	103339	3.125000
10	106782	4.092105
10	129428	2.500000
10	136020	2.772727
10	140110	3.450000
11	95	2.938462
11	110	4.074742
11	170	3.304348
11	368	3.474576
11	474	3.645455
11	480	3.719577
11	648	3.500000
