1	6	3.909639
1	47	3.981707
1	216	3.361111
1	231	3.028571
1	235	3.657895
1	362	3.392857
1	367	3.175573
1	733	3.545455
1	919	3.876812
1	1024	3.250000
1	1049	3.400000
1	1080	3.985294
1	1127	3.467391
1	1197	4.187500
1	1258	4.084270
1	1377	2.990000
1	1396	3.472973
1	1552	2.920455
1	1580	3.484962
1	1617	4.012821
1	1920	2.714286
1	2028	4.139860
1	2093	3.166667
1	2096	3.500000
1	2115	3.595238
1	2139	3.421053
1	2143	2.875000
1	2366	3.600000
1	2387	3.125000
1	2478	3.027778
1	2580	4.000000
1	2648	4.000000
1	2797	3.694030
1	2949	3.711538
1	2991	3.531250
1	3053	4.166667
1	3578	3.903846
1	3671	3.911765
1	3740	3.934783
1	5060	3.928571
2	318	4.455078
2	1704	4.125000
2	6874	3.916667
2	8798	3.771429
2	106782	3.891304
2	115713	3.880952
3	647	3.354167
3	1371	3.087500
3	2851	2.500000
3	3703	4.073529
3	4518	4.000000
3	5048	2.875000
3	6238	3.125000
3	6835	2.200000
3	7899	2.200000
4	58	4.140000
4	125	3.300000
4	126	2.000000
4	296	4.219409
4	348	3.500000
4	457	4.052083
4	475	4.406250
4	593	4.127232
4	608	4.063433
4	800	4.150000
4	899	4.029412
4	919	3.876812
4	930	4.133333
4	1073	3.826087
4	1086	4.131579
4	1265	3.906250
4	1266	4.097561
4	1500	3.620000
4	1719	4.409091
4	1834	3.888889
4	1860	2.750000
4	1885	3.062500
4	1907	3.652778
4	1914	2.900000
4	1966	3.857143
4	2150	3.761905
4	2282	4.166667
4	2395	3.513158
4	2571	4.209251
4	2692	4.049180
4	2762	3.917808
4	2763	3.735294
4	2770	2.931818
4	2874	3.500000
4	2921	4.200000
4	2997	3.929487
4	3060	4.000000
4	3083	4.033333
4	3365	3.916667
4	3386	3.470588
4	3481	3.713115
4	3538	2.500000
4	3897	3.876812
4	4021	4.666667
4	4273	3.550296
4	4308	3.556818
4	4381	3.500000
5	153	2.951456
5	247	3.866667
5	290	4.050000
5	316	3.323810
5	318	4.455078
5	349	3.645349
5	367	3.175573
5	457	4.052083
5	474	3.722222
5	475	4.406250
5	534	3.500000
5	594	3.666667
6	7	3.048780
6	26	3.409091
6	27	3.500000
6	46	3.153846
6	50	4.252976
6	66	2.500000
6	86	3.954545
6	92	2.428571
6	93	2.571429
6	104	3.393333
6	110	4.031579
6	126	2.000000
6	145	3.205882
6	146	3.000000
6	153	2.951456
6	165	3.606557
6	168	3.079545
6	170	3.214286
6	179	3.489451
6	191	2.500000
6	205	3.357143
6	210	2.500000
6	239	2.916667
6	258	2.375000
6	267	3.038462
6	274	2.750000
6	277	3.129630
6	279	3.000000
6	282	3.515625
6	288	3.280822
6	314	3.708333
6	315	3.000000
6	316	3.323810
6	327	2.634615
6	330	3.000000
6	333	3.796875
6	342	3.339286
6	347	3.250000
6	348	3.500000
6	350	3.261905
6	351	3.045455
6	353	3.570000
6	356	4.191860
6	358	3.000000
6	359	3.489451
6	360	2.500000
