2	187	3.816029
2	1001	3.404344
2	193	3.312687
2	227	3.179385
2	157	3.076977
2	159	3.003465
2	599	2.907453
2	2562	2.642000
2	1892	2.328819
2	1014	2.255205
3	603	0.334952
3	1222	0.313531
3	757	0.259790
3	2667	0.251897
3	2174	0.239448
3	2605	0.216139
3	418	0.215321
3	1396	0.192165
3	56	0.191984
3	2158	0.190168
4	237	2.654196
4	234	2.125843
4	199	2.117469
4	418	2.116197
4	89	2.022921
4	229	1.837853
4	203	1.787577
4	1098	1.786708
4	220	1.785171
4	207	1.729977
5	173	5.671192
5	65	5.429925
5	227	5.047410
5	418	4.658702
5	225	4.551580
5	1090	4.359128
5	424	4.167857
5	533	3.678575
5	425	3.648040
5	1098	3.429394
6	295	2.114461
6	67	1.928829
6	89	1.926913
6	55	1.848415
6	288	1.777193
6	292	1.741911
6	294	1.606838
6	291	1.536043
6	289	1.396974
6	302	1.388826
7	89	14.987966
7	701	14.540600
7	466	14.138684
7	300	13.162575
7	306	11.359824
7	333	11.049429
7	349	10.525560
7	461	10.301226
7	475	8.950348
7	291	8.660138
8	67	11.726937
8	333	9.470607
8	466	8.629972
8	306	8.606675
8	55	8.532325
8	701	8.189668
8	89	8.091425
8	257	7.758696
8	299	7.703323
8	325	7.666714
9	498	1.522022
9	89	1.251538
9	333	1.217656
9	497	1.110463
9	518	1.008773
9	499	0.994478
9	288	0.969700
9	289	0.938407
9	344	0.857385
9	930	0.825296
10	533	3.498086
10	227	3.057605
10	207	2.532936
10	615	2.105248
10	1106	2.099539
10	1048	2.075248
10	1090	2.073183
10	190	2.022128
10	618	1.957284
10	622	1.944051
11	333	11.451753
11	701	9.360879
11	302	7.990972
11	299	7.853861
11	291	7.435396
11	157	6.460097
11	328	6.320567
11	318	6.303947
11	55	5.966707
11	257	5.923513
12	289	4.841873
12	966	4.112261
12	209	3.543900
12	540	3.387704
12	230	3.337791
12	89	3.334206
12	344	3.291364
12	190	3.230912
12	1044	3.111587
12	481	2.793606
13	288	20.379877
13	289	18.348827
13	306	17.039394
13	333	16.146305
13	701	12.158782
13	679	11.713889
13	1037	9.338413
13	689	9.258191
13	298	8.625040
13	1032	8.237290
14	227	0.794344
14	735	0.660680
14	728	0.629259
14	599	0.599923
14	2786	0.591662
14	154	0.586321
14	2896	0.575606
14	2864	0.537758
14	2842	0.514819
14	8805	0.495302
15	154	2.734051
15	227	2.395223
15	65	2.091797
15	220	2.079575
15	599	1.869702
15	190	1.760596
15	199	1.731229
15	72	1.693892
15	982	1.590644
15	715	1.567318
16	292	8.348635
16	288	7.573787
16	289	7.027491
16	306	6.788608
16	466	6.589443
16	300	6.557179
16	333	6.212949
16	295	6.157194
16	55	6.128926
16	461	5.843296
17	333	10.177153
17	288	8.004442
17	89	7.925192
17	291	6.400043
17	679	6.134127
17	325	5.859013
17	1043	5.809201
17	318	4.612718
17	680	4.071088
17	190	4.042718
18	1412	2.507857
18	229	2.492849
18	1249	2.464735
18	424	2.403483
18	207	2.379696
18	230	2.374924
18	154	2.346298
18	614	2.296080
18	176	2.242841
18	917	2.112945
20	603	1.640346
20	616	1.292644
20	154	1.097852
20	227	0.960367
20	2673	0.905174
20	2676	0.895765
20	418	0.880399
20	2174	0.858079
20	2146	0.836389
20	2667	0.826793
21	292	20.032111
21	288	19.918056
21	55	16.623071
21	333	15.680293
21	349	14.225924
