2	288	3.985676
2	701	3.520210
2	295	3.247286
2	67	3.104634
2	292	3.074786
2	289	3.047130
2	535	2.825645
2	300	2.595770
2	1098	2.486071
2	532	2.448316
3	418	0.293226
3	1731	0.269566
3	1418	0.266780
3	748	0.244966
3	621	0.244055
3	3417	0.228388
3	238	0.226423
3	1717	0.220564
3	755	0.216729
3	81	0.184695
4	1713	23.215849
4	1072	14.747282
4	1061	13.227672
4	154	10.855755
4	59	10.705371
4	238	10.059948
4	67	10.031440
4	1104	8.495765
4	441	8.483190
4	1014	8.373795
5	65	8.592022
5	1090	5.986995
5	533	5.274885
5	425	5.271212
5	424	5.012404
5	163	4.000319
5	377	3.950326
5	418	3.824721
5	81	3.737661
5	436	3.589915
6	292	2.165310
6	288	2.080852
6	67	2.031219
6	294	1.935534
6	89	1.929662
6	295	1.910583
6	302	1.840549
6	55	1.827918
6	289	1.782823
6	251	1.711002
7	289	16.921184
7	701	16.117966
7	466	14.504139
7	461	12.743744
7	349	10.197403
7	475	10.131628
7	257	9.865618
7	1032	9.357553
7	352	9.183613
7	543	9.129773
8	67	9.774388
8	55	9.508972
8	288	8.846677
8	466	8.627121
8	299	7.607536
8	333	6.527492
8	461	6.509242
8	325	6.220760
8	306	5.891605
8	318	5.631718
9	89	2.172785
9	288	1.812371
9	377	1.780270
9	300	1.390675
9	2094	1.342799
9	1904	1.287370
9	518	1.262623
9	344	1.244857
9	466	1.211403
9	498	1.080059
10	207	4.969040
10	227	3.983391
10	533	3.342072
10	65	3.255129
10	1400	3.149176
10	1090	3.082951
10	173	2.978673
10	190	2.608602
10	196	2.370504
10	1048	2.346253
11	55	14.923206
11	302	12.235732
11	333	11.467739
11	299	11.177548
11	701	10.301056
11	257	9.707932
11	679	9.563093
11	291	8.150344
11	328	7.956276
11	329	7.623225
12	190	6.161953
12	89	5.919648
12	378	4.745862
12	289	4.600956
12	229	3.908524
12	209	3.819646
12	7	3.455177
12	1246	3.390034
12	292	3.344368
12	540	3.200229
13	288	26.226808
13	289	23.493180
13	306	15.898090
