1	316	3.400862
1	349	3.556250
1	423	2.812500
1	457	3.960123
1	527	4.205714
1	543	3.233333
1	553	3.872549
1	590	3.835878
1	608	4.163121
1	661	3.447368
1	923	4.078431
1	1030	2.653846
1	1042	3.337838
1	1092	3.175676
1	1097	3.792135
1	1136	4.096330
1	1198	4.219355
1	1208	4.215116
1	1219	4.118644
1	1270	4.060606
1	1282	3.685714
1	1445	2.000000
1	1587	3.115385
1	1620	3.050000
1	2005	3.478261
1	2012	3.472222
1	2048	3.250000
1	2054	2.854167
1	2161	3.541667
1	2253	2.423077
1	2268	3.704545
1	2353	3.392157
1	2459	3.111111
1	2529	3.717391
1	2692	3.957627
1	2761	4.033333
1	2872	3.565217
1	2944	4.020000
1	2947	3.847222
1	2959	4.238095
1	3052	3.565574
1	3176	3.388889
1	3448	3.735294
2	48516	4.250000
2	58559	4.258621
2	74458	4.019608
2	80906	4.222222
2	91658	3.414286
2	109487	4.140000
2	112552	4.172414
3	849	2.842105
3	1093	3.533333
3	1124	3.909091
3	1272	4.240000
3	1302	3.585106
3	2090	3.416667
3	3024	2.000000
4	45	3.480769
4	171	4.250000
4	176	4.214286
4	215	4.131579
4	232	3.727273
4	450	2.750000
4	538	3.687500
4	648	3.524000
4	904	4.272059
4	912	4.192308
4	920	3.608108
4	1025	3.400000
4	1057	3.500000
4	1188	3.794118
4	1196	4.179641
4	1197	4.245690
4	1219	4.118644
4	1225	4.210526
4	1259	3.951389
4	1282	3.685714
4	1283	4.187500
4	1617	4.102941
4	1641	3.779070
4	1733	4.000000
4	1916	3.600000
4	1947	3.659091
4	2019	4.243902
4	2109	3.452381
4	2359	3.812500
4	2406	3.439024
4	2599	3.602273
4	2926	3.000000
4	3176	3.388889
4	3255	3.428571
4	3996	3.853261
4	4029	3.944444
4	4034	3.939655
4	4121	3.045455
4	4881	3.833333
4	4902	3.625000
5	265	3.812500
5	266	3.396552
5	357	3.607143
5	592	3.456081
5	595	3.785714
5	596	3.420000
5	597	3.513761
5	608	4.163121
6	8	2.857143
6	19	2.750000
6	32	3.969595
6	89	3.187500
6	141	3.427536
6	150	3.875000
6	151	3.533333
6	159	2.909091
6	171	4.250000
6	180	3.482759
6	219	3.507812
6	222	3.600000
6	237	3.447368
6	252	3.596774
6	253	3.449367
6	265	3.812500
6	273	2.978261
6	302	3.500000
6	310	3.507812
6	313	4.000000
6	336	3.507812
6	340	3.333333
6	343	3.333333
6	352	2.000000
6	381	4.055556
6	405	2.500000
6	415	2.392857
6	419	2.642857
6	434	3.006329
6	450	2.750000
6	454	3.535714
6	468	3.235294
6	472	2.500000
6	491	3.333333
6	497	3.681818
6	524	3.500000
6	587	3.396739
6	590	3.835878
6	592	3.456081
6	593	4.158696
6	594	3.646154
6	597	3.513761
6	608	4.163121
6	609	3.555556
6	694	2.750000
6	700	3.083333
6	704	2.600000
6	711	2.785714
6	762	2.544118
6	801	3.055556
6	837	3.300000
6	842	2.500000
6	848	3.000000
6	979	3.507812
6	986	3.650000
6	1006	3.375000
6	1073	3.849462
6	1082	4.000000
7	466	2.861702
7	587	3.396739
7	592	3.456081
7	1183	3.791667
7	1210	4.121118
7	1240	3.817204
7	1246	3.971831
7	1270	4.060606
7	1682	3.815534
7	2529	3.717391
7	3408	3.591837
7	3623	2.800000
7	3994	3.456140
7	4223	3.533333
7	4643	2.780488
7	4700	3.023810
7	4896	3.791667
7	4963	3.838095
7	5378	3.191176
7	5459	2.895349
7	6333	3.770492
7	8207	4.000000
7	8360	3.513514
7	8373	2.125000
7	8665	3.813559
7	8957	3.216667
7	8970	3.574074
7	27741	3.833333
7	30816	3.187500
7	31878	3.750000
7	32029	3.166667
